id_anuncio,id_host,nombre_host,cantidad_anuncios_host,cantidad_total_anuncios_host,barrio,latitud,longitud,tipo_alojamiento,capacidad,precio,noches_minimas,noches_maximas,puntuacion_general,puntuacion_ubicacion,puntuacion_valor,licencia,last_scraped,precio_por_persona,tipo_host,tipo_licencia
558886,2747795,Stephanie,2,6,la Nova Esquerra de l'Eixample,41.38201,2.14828,Entire home/apt,5,163.0,4,120,4.59,4.67,4.56,HUTB-002020,2025-09-15,32.6,professional,Licensed
562020,368317,Nacharosa,8,13,el Raval,41.38141,2.16374,Entire home/apt,3,65.0,32,1125,2.5,3.0,2.0,Exempt,2025-09-15,21.67,professional,Exempt
563971,2773231,Arama,1,1,Sant Antoni,41.37641,2.15895,Entire home/apt,2,132.0,1,1125,4.76,4.85,4.71,HUTB-001954,2025-09-15,66.0,individual,Licensed
564809,2598629,Nextor,3,3,Sant Gervasi - Galvany,41.39748,2.15357,Private room,2,45.0,31,90,4.82,4.94,4.82,,2025-09-15,22.5,professional,No license
567962,2794626,Jordi,4,4,la Bordeta,41.36886,2.13279,Entire home/apt,3,,32,1125,4.91,4.62,4.78,,2025-09-15,,professional,No license
568129,2795488,Zulma,2,2,la Nova Esquerra de l'Eixample,41.38192,2.15563,Private room,2,41.0,30,360,4.9,4.93,4.85,Exempt,2025-09-15,20.5,professional,Exempt
568185,2795488,Zulma,2,2,la Nova Esquerra de l'Eixample,41.3819,2.15419,Private room,2,39.0,30,100,4.76,4.88,4.67,Exempt,2025-09-15,19.5,professional,Exempt
569610,2700806,Andres,1,1,Sants,41.37518,2.14026,Entire home/apt,2,,3,30,4.75,4.76,4.63,HUTB-009546,2025-09-15,,individual,Licensed
572646,265165,Jarrod,3,3,la Barceloneta,41.37877,2.19063,Entire home/apt,2,70.0,32,364,4.93,4.93,4.78,,2025-09-14,35.0,professional,No license
576046,2833463,Josefa,2,2,la Sagrada Família,41.40315,2.18462,Private room,1,35.0,28,365,4.6,4.69,4.69,Exempt,2025-09-14,35.0,professional,Exempt
576550,2320210,Maria,40,111,la Vila Olímpica del Poblenou,41.389347076416016,2.19726300239563,Entire home/apt,5,284.0,1,300,4.54,4.76,4.53,HUTB-007640,2025-09-14,56.8,professional,Licensed
578558,2846323,Joan,1,1,el Fort Pienc,41.39696816949049,2.17838731285169,Entire home/apt,11,409.0,3,1125,4.87,4.85,4.8,ESFCTU00000807200047835800000000000000000HUTB-0018719,2025-09-15,37.18,individual,Licensed
582364,2660281,Angela,1,1,el Putxet i el Farró,41.41015,2.14451,Entire home/apt,11,263.0,2,30,4.88,4.68,4.81,ESFCTU00000806300013375000000000000000000HUTB-0083254,2025-09-15,23.91,individual,Licensed
584348,2879377,Joaquim,1,1,el Poblenou,41.399,2.2062,Entire home/apt,7,228.0,3,90,4.68,4.78,4.54,HUTB-009321,2025-09-15,32.57,individual,Licensed
585762,1405013,Midtown,14,14,la Dreta de l'Eixample,41.39401,2.17159,Entire home/apt,5,207.0,2,365,4.58,4.89,4.58,HUTB-004089,2025-09-15,41.4,professional,Licensed
588268,2738055,Pepo,1,1,la Sagrada Família,41.40275,2.17698,Entire home/apt,2,165.0,6,1125,4.78,4.9,4.72,ESFCTU00000807300032931200000000000000HUTB-001726-124,2025-09-15,82.5,individual,Licensed
588996,2843608,Fernando,1,1,Sant Antoni,41.37971,2.1575,Entire home/apt,6,162.0,3,30,4.83,4.89,4.79,ESFCTU00000806700072874900000000000000000HUTB-0033879,2025-09-15,27.0,individual,Licensed
590503,6057270,Alex,16,17,la Dreta de l'Eixample,41.39987,2.17047,Entire home/apt,5,187.0,3,30,4.87,4.89,4.82,HUTB-006767,2025-09-15,37.4,professional,Licensed
594580,2937042,Eleonora,4,11,la Vila de Gràcia,41.40709,2.15523,Entire home/apt,6,268.0,1,1125,4.82,4.82,4.73,ESFCTU00000805700064966300000000000000000HUTB-0024446,2025-09-14,44.67,professional,Licensed
597768,463043,Mary,1,3,el Poble Sec,41.37481,2.16522,Entire home/apt,2,88.0,30,45,5.0,5.0,5.0,,2025-09-15,44.0,professional,No license
598329,2958781,Carlos,2,2,la Barceloneta,41.377438,2.188638,Entire home/apt,4,295.0,3,1125,4.92,4.97,4.72,HUTB-000838,2025-09-14,73.75,professional,Licensed
615381,3050422,David,2,2,el Raval,41.3848,2.16546,Entire home/apt,6,207.0,2,30,4.74,4.92,4.62,HUTB-004442,2025-09-15,34.5,professional,Licensed
617704,1447144,Jacob,426,618,la Sagrada Família,41.40187,2.17208,Entire home/apt,3,131.0,32,330,,,,ESFCNT00000811900002088700000000000000000000000000003,2025-09-15,43.67,professional,Licensed
619728,2439400,KeyBarcelona,31,98,la Sagrada Família,41.40118,2.17793,Entire home/apt,6,,1,1125,4.25,4.84,4.15,ESFCTU00000807300008451800000000000000000HUTB-0000259,2025-09-15,,professional,Licensed
621656,3081150,Andrea,2,3,la Bordeta,41.37206,2.14117,Private room,2,62.0,1,10,4.85,4.74,4.8,Exempt,2025-09-14,31.0,professional,Exempt
630517,2525519,Inmaculada,3,6,la Vila de Gràcia,41.4076,2.15787,Private room,1,40.0,31,360,4.69,4.95,4.84,,2025-09-14,40.0,professional,No license
636702,3099749,Antonio,1,4,el Fort Pienc,41.39544,2.17887,Entire home/apt,5,356.0,5,60,4.9,4.94,4.72,HUTB-001958,2025-09-15,71.2,professional,Licensed
639820,3194412,Cloud5,33,53,Sant Antoni,41.37752,2.16021,Entire home/apt,4,169.0,1,365,4.51,4.7,4.43,ESFCTU00000806900043756000000000000000000HUTB-0116800,2025-09-15,42.25,professional,Licensed
642491,3211290,Jose,5,6,la Maternitat i Sant Ramon,41.37606,2.12222,Entire home/apt,5,140.0,21,500,4.83,4.83,4.78,ESFCNT00000806500060784200000000000000000000000000005,2025-09-15,28.0,professional,Licensed
645513,3041333,Kees,1,2,el Poblenou,41.39698,2.19963,Entire home/apt,4,140.0,7,28,4.67,4.69,4.55,HUTB-184050,2025-09-15,35.0,professional,Licensed
659469,599600188,Kick,11,15,el Parc i la Llacuna del Poblenou,41.40286,2.19615,Entire home/apt,4,154.0,2,60,4.63,4.7,4.48,HUTB-004998,2025-09-15,38.5,professional,Licensed
662879,3347847,Frédéric,1,1,el Poble Sec,41.37335,2.15589,Entire home/apt,5,150.0,3,1125,4.62,4.74,4.49,HUTB-006964,2025-09-15,30.0,individual,Licensed
663096,3348832,Mathieu,7,7,la Dreta de l'Eixample,41.39025,2.16474,Entire home/apt,6,436.0,3,330,4.9,4.96,4.79,ESFCTU000008056000263305000000000000000000HUTB-004891,2025-09-15,72.67,professional,Licensed
667177,3357515,Teresa,4,6,el Parc i la Llacuna del Poblenou,41.40062,2.18952,Entire home/apt,3,314.0,3,30,4.82,4.53,4.68,HUTB-003660,2025-09-14,104.67,professional,Licensed
670782,3399123,Eberhard&Aurélie@Es-Flats,11,25,Sant Antoni,41.3773,2.16308,Entire home/apt,3,112.0,1,30,4.41,4.71,4.34,ESFCTU00000806900014724700000000000000HUTB-003362-773,2025-09-15,37.33,professional,Licensed
671458,3403659,Montserrat,9,11,el Poble Sec,41.37353,2.16131,Entire home/apt,4,143.0,3,1125,4.68,4.79,4.52,,2025-09-15,35.75,professional,No license
675175,3429484,Pamela,2,3,la Prosperitat,41.44273,2.17985,Private room,1,,90,180,,,,,2025-09-15,,professional,No license
682808,3479346,Ewa & Pau,15,16,la Dreta de l'Eixample,41.39362,2.16868,Entire home/apt,10,651.0,3,1124,4.85,4.99,4.73,HUTB-002714,2025-09-15,65.1,professional,Licensed
682871,3479346,Ewa & Pau,15,16,Sant Gervasi - Galvany,41.39679,2.14705,Entire home/apt,5,151.0,3,1124,4.68,4.66,4.62,HUTB-004186,2025-09-15,30.2,professional,Licensed
684639,3297466,Rosa Leni,3,3,la Nova Esquerra de l'Eixample,41.38584,2.14458,Private room,1,35.0,31,365,4.71,4.79,4.5,Exempt,2025-09-14,35.0,professional,Exempt
684643,3297466,Rosa Leni,3,3,la Nova Esquerra de l'Eixample,41.38527512062284,2.1469959661827978,Private room,1,28.0,31,365,4.82,5.0,4.82,Exempt,2025-09-14,28.0,professional,Exempt
688527,3515147,Jaume,1,1,Provençals del Poblenou,41.40924,2.20118,Entire home/apt,4,127.0,3,1125,4.78,4.55,4.67,HUTB-036818,2025-09-15,31.75,individual,Licensed
688946,2907783,Camille,1,1,el Clot,41.40828,2.19255,Entire home/apt,4,171.0,3,30,4.78,4.76,4.66,HUTB-008819,2025-09-14,42.75,individual,Licensed
689713,3522986,Blanca,1,1,el Parc i la Llacuna del Poblenou,41.39181,2.18511,Private room,2,54.0,2,30,4.81,4.94,4.78,,2025-09-15,27.0,individual,No license
694516,3019128,Roser,1,1,la Font d'en Fargues,41.42593,2.16748,Entire home/apt,2,64.0,31,450,4.86,4.7,4.82,Exempt,2025-09-14,32.0,individual,Exempt
698593,3454952,Eduard,5,5,la Vila de Gràcia,41.40231757487323,2.1587574688632936,Entire home/apt,3,177.0,3,364,4.79,4.87,4.68,ESFCTU00000806600043307300000000000000HUTB-000593-437,2025-09-15,59.0,professional,Licensed
699920,3590196,DestinationBCN - Apartments & Rooms,18,22,l'Antiga Esquerra de l'Eixample,41.38734,2.16448,Entire home/apt,2,257.0,3,30,4.96,4.95,4.83,ESFCTU00000805600048973600000000000000000HUTB-0012629,2025-09-15,128.5,professional,Licensed
700150,3590196,DestinationBCN - Apartments & Rooms,18,22,l'Antiga Esquerra de l'Eixample,41.38686,2.16449,Entire home/apt,4,358.0,3,30,4.86,4.96,4.76,ESFCTU00000805600048973600000000000000000HUTB-0012605,2025-09-15,89.5,professional,Licensed
715036,3682696,Montserrat,1,1,el Poble Sec,41.37455,2.16669,Entire home/apt,4,127.0,4,124,4.52,4.73,4.43,ESFCTU00000806900015649200000000000000000HUTB-0076601,2025-09-15,31.75,individual,Licensed
721378,3724467,EasySleep,12,12,el Fort Pienc,41.39884,2.17697,Entire home/apt,6,302.0,3,365,4.62,4.85,4.31,HUTB010321,2025-09-15,50.33,professional,Licensed
721470,3724467,EasySleep,12,12,el Fort Pienc,41.39884,2.17697,Entire home/apt,2,231.0,3,365,4.56,4.79,4.33,HUTB007883,2025-09-15,115.5,professional,Licensed
721471,3724467,EasySleep,12,12,la Dreta de l'Eixample,41.39786,2.17583,Entire home/apt,2,240.0,1,365,4.59,4.78,4.43,HUTB-007890,2025-09-15,120.0,professional,Licensed
721473,3724467,EasySleep,12,12,el Fort Pienc,41.39884,2.17697,Entire home/apt,4,249.0,3,365,4.33,4.33,4.0,HUTB010318,2025-09-15,62.25,professional,Licensed
721478,3724467,EasySleep,12,12,el Fort Pienc,41.39884,2.17697,Entire home/apt,6,309.0,3,365,4.59,4.68,4.48,HUTB001893,2025-09-15,51.5,professional,Licensed
721479,3724467,EasySleep,12,12,el Fort Pienc,41.39884,2.17697,Entire home/apt,6,309.0,3,365,4.58,4.66,4.46,HUTB007882,2025-09-15,51.5,professional,Licensed
721504,3724467,EasySleep,12,12,la Dreta de l'Eixample,41.39711,2.16921,Entire home/apt,6,259.0,1,365,4.65,4.94,4.65,HUTB-001283,2025-09-15,43.17,professional,Licensed
721509,3724467,EasySleep,12,12,la Dreta de l'Eixample,41.39795,2.1703,Entire home/apt,4,250.0,3,365,4.43,4.82,4.16,HUTB001288,2025-09-15,62.5,professional,Licensed
721510,3724467,EasySleep,12,12,la Dreta de l'Eixample,41.39795,2.1703,Entire home/apt,6,229.0,3,365,5.0,5.0,5.0,HUTB007880,2025-09-15,38.17,professional,Licensed
721511,3724467,EasySleep,12,12,la Dreta de l'Eixample,41.39795,2.1703,Entire home/apt,6,265.0,3,365,4.63,4.83,4.48,HUTB001291,2025-09-15,44.17,professional,Licensed
721512,3724467,EasySleep,12,12,la Dreta de l'Eixample,41.39795,2.1703,Entire home/apt,6,265.0,3,365,4.0,5.0,4.5,HUTB001295,2025-09-15,44.17,professional,Licensed
722742,3548964,Xavier,1,1,la Vila de Gràcia,41.39821,2.15489,Entire home/apt,4,163.0,5,730,4.83,4.89,4.74,HUTB-009231,2025-09-15,40.75,individual,Licensed
723462,2748428,Sha,8,13,la Barceloneta,41.37955,2.18842,Entire home/apt,4,,32,400,5.0,5.0,5.0,,2025-09-15,,professional,No license
724298,3193594,Jan,10,10,la Sagrada Família,41.41053740801207,2.174263391886754,Entire home/apt,2,143.0,4,30,5.0,5.0,5.0,ESFCTU00000805800000841200000000000000000HUTB-0044941,2025-09-15,71.5,professional,Licensed
725009,1935498,Nadia & Taras,5,6,Sant Antoni,41.37621,2.16393,Entire home/apt,4,186.0,3,365,4.82,4.83,4.72,ESFCTU00000806900021564900000000000000000HUTB-0047731,2025-09-15,46.5,professional,Licensed
728480,2201772,Mercedes Heritage,8,16,l'Antiga Esquerra de l'Eixample,41.387882232666016,2.1522819995880127,Entire home/apt,8,478.0,1,365,4.7,4.8,4.65,ESHFTU00000806000017771501500000000000000HUTB-0097784,2025-09-15,59.75,professional,Licensed
729078,3786292,Flavio,3,5,el Raval,41.37741,2.17391,Entire home/apt,4,99.0,1,15,4.63,4.88,4.65,HUTB-248167,2025-09-15,24.75,professional,Licensed
731049,3803356,Víctor,2,2,Sants - Badal,41.37202,2.12871,Private room,1,34.0,39,120,5.0,4.94,5.0,,2025-09-14,34.0,professional,No license
739557,3868307,Maria,1,1,la Sagrada Família,41.40135,2.17217,Entire home/apt,4,217.0,3,365,4.71,4.92,4.66,HUTB-004394,2025-09-15,54.25,individual,Licensed
740113,3193594,Jan,10,10,Sant Antoni,41.37785,2.16238,Entire home/apt,2,120.0,4,30,5.0,4.83,4.17,HUTB-004435,2025-09-15,60.0,professional,Licensed
742156,3678711,J,16,19,el Putxet i el Farró,41.40888,2.14634,Entire home/apt,6,206.0,1,1125,4.49,4.45,4.39,,2025-09-15,34.33,professional,No license
742241,3678711,J,16,19,Vallcarca i els Penitents,41.41035,2.14795,Entire home/apt,5,230.0,1,1125,4.42,4.51,4.24,,2025-09-15,46.0,professional,No license
743612,1233230,Montse,1,1,Navas,41.41622,2.18918,Entire home/apt,7,284.0,1,20,4.88,4.75,4.75,HUTB-011136,2025-09-14,40.57,individual,Licensed
744153,3899934,Lluís,1,1,la Dreta de l'Eixample,41.39829,2.17542,Entire home/apt,2,68.0,4,31,4.78,4.84,4.79,ESFCTU00000807300020904100000000000000000HUTB-0058335,2025-09-15,34.0,individual,Licensed
745220,3678711,J,16,19,Vallcarca i els Penitents,41.40985,2.14782,Entire home/apt,5,207.0,1,1125,4.55,4.6,4.45,,2025-09-15,41.4,professional,No license
745275,3678711,J,16,19,Vallcarca i els Penitents,41.41073,2.14704,Entire home/apt,10,550.0,1,1125,4.47,4.47,4.47,,2025-09-15,55.0,professional,No license
748693,3102808,Carlos Y Reyes,2,2,el Raval,41.38076,2.16648,Private room,1,20.0,32,33,4.67,4.79,4.61,Exempt,2025-09-15,20.0,professional,Exempt
750066,3193594,Jan,10,10,Sant Antoni,41.3777,2.16198,Entire home/apt,2,135.0,4,30,4.8,5.0,4.8,HUTB-004433,2025-09-15,67.5,professional,Licensed
753322,3962572,Maria Magdalena,6,11,la Vila de Gràcia,41.39942,2.15618,Entire home/apt,8,342.0,5,1124,4.54,4.88,4.66,HUTB-000641,2025-09-15,42.75,professional,Licensed
756588,3102808,Carlos Y Reyes,2,2,el Raval,41.38164,2.16749,Private room,2,56.0,32,33,4.64,4.7,4.47,Exempt,2025-09-15,28.0,professional,Exempt
757149,3987152,Yeni,1,13,l'Antiga Esquerra de l'Eixample,41.38873,2.15653,Entire home/apt,5,160.0,4,1125,4.92,4.88,4.88,ESFCTU000008056000193374000000000000000000HUTB0059823,2025-09-15,32.0,professional,Licensed
759769,1432835,Angel,45,46,la Sagrada Família,41.40251,2.17014,Entire home/apt,6,220.0,4,1124,4.5,4.79,4.53,ESFCTU00000807300043816800000000000000000000004961763,2025-09-15,36.67,professional,Licensed
760981,3928188,Sabrina,2,11,la Barceloneta,41.38109,2.18913,Entire home/apt,2,48.0,32,729,4.29,4.86,4.57,,2025-09-15,24.0,professional,No license
764452,4030082,Pau,4,4,el Parc i la Llacuna del Poblenou,41.39857,2.19359,Entire home/apt,4,153.0,2,1125,4.68,4.44,4.57,ESFCTU00000807200037786600000000000000HUTB-012871-897,2025-09-14,38.25,professional,Licensed
767596,4048635,Maria Angeles,1,1,el Camp d'en Grassot i Gràcia Nova,41.4091,2.16573,Entire home/apt,6,243.0,2,60,4.78,4.67,4.7,HUTB-001481,2025-09-15,40.5,individual,Licensed
767889,3493657,Jorge,1,1,la Sagrada Família,41.40437,2.17871,Entire home/apt,4,133.0,3,7,5.0,4.94,4.94,HUTB-476055,2025-09-15,33.25,individual,Licensed
770175,4063266,Anna & Vince,1,1,la Sagrada Família,41.40872,2.1751,Entire home/apt,4,202.0,7,60,4.78,4.88,4.68,HUTB-004636,2025-09-15,50.5,individual,Licensed
772098,1310304,Luis,47,161,el Poble Sec,41.37475,2.1726,Entire home/apt,5,62.0,32,330,4.83,4.67,4.33,,2025-09-15,12.4,professional,No license
773886,893805,Phil And Fiona,12,24,la Vila de Gràcia,41.40657,2.16029,Entire home/apt,6,189.0,2,30,4.83,4.87,4.74,HUTB-013058,2025-09-15,31.5,professional,Licensed
775644,177617,Joaquin,7,16,la Nova Esquerra de l'Eixample,41.38102722167969,2.1521859169006348,Entire home/apt,4,175.0,2,365,4.66,4.83,4.61,HUTB-009094,2025-09-14,43.75,professional,Licensed
775794,182547471,Joel,45,47,el Poblenou,41.39879989624024,2.2047479152679443,Entire home/apt,2,244.0,1,1125,4.66,4.83,4.71,ESFCTU00000807200032988900000000000000000HUTB-0094182,2025-09-15,122.0,professional,Licensed
776038,4093480,Gisele,1,1,la Vila de Gràcia,41.40323,2.16005,Entire home/apt,6,222.0,2,30,4.83,4.87,4.72,ESFCTU00000805700027976100000000000000000HUTB-0028558,2025-09-15,37.0,individual,Licensed
777476,2439400,KeyBarcelona,31,98,l'Antiga Esquerra de l'Eixample,41.38565,2.16089,Entire home/apt,16,530.0,1,1125,4.05,4.75,3.93,ESFCTU00000805600065365600000000000000000HUTB-0042873,2025-09-15,33.12,professional,Licensed
777587,4101093,Eli&Agus,10,10,Sant Antoni,41.37545,2.15654,Entire home/apt,5,173.0,5,180,4.82,4.82,4.73,ESFCTU000008069000191325000000000000000000HUTB0017883,2025-09-15,34.6,professional,Licensed
790404,3885805,Gimena Ana,6,9,la Vila de Gràcia,41.40319,2.15855,Entire home/apt,2,126.0,3,90,4.51,4.84,4.36,HUTB-001214,2025-09-15,63.0,professional,Licensed
790475,3885805,Gimena Ana,6,9,la Vila de Gràcia,41.39925,2.15842,Entire home/apt,2,141.0,3,90,4.37,4.83,4.23,HUTB-000061,2025-09-15,70.5,professional,Licensed
791061,1190018,Lucas,2,4,Vallcarca i els Penitents,41.41126,2.14866,Private room,2,92.0,2,365,4.33,4.17,4.0,,2025-09-15,46.0,professional,No license
799240,4206410,Sonia,1,1,Sant Antoni,41.37597,2.16613,Entire home/apt,2,53.0,32,330,4.61,4.71,4.49,ESFCNT00000806900029573300000000000000000000000000001,2025-09-15,26.5,individual,Licensed
800045,4212095,Elio / Wilken,33,37,les Corts,41.38502,2.13058,Entire home/apt,4,164.0,1,1125,4.52,4.78,4.44,ESHFTU00000806000052385701700000000000000HUTB-0068784,2025-09-14,41.0,professional,Licensed
801237,4217311,Frédéric,10,13,la Sagrada Família,41.41013,2.17583,Entire home/apt,6,220.0,5,14,4.92,4.77,4.87,HUTB-000767,2025-09-15,36.67,professional,Licensed
804268,4232898,Jordi & Manel,1,1,el Parc i la Llacuna del Poblenou,41.39529,2.19387,Entire home/apt,4,171.0,3,90,4.82,4.77,4.65,HUTB-002574,2025-09-14,42.75,individual,Licensed
811918,4269183,Alba,9,9,la Maternitat i Sant Ramon,41.3779,2.11991,Entire home/apt,2,141.0,4,1125,4.84,4.7,4.81,HUTB-007730,2025-09-15,70.5,professional,Licensed
814172,4260952,Marc  I Laia,11,11,el Poblenou,41.402599,2.20701,Entire home/apt,5,264.0,1,90,4.73,4.83,4.77,ESFCTU00000807200071522400000000000000000HUTB-0027434,2025-09-15,52.8,professional,Licensed
814177,4260952,Marc  I Laia,11,11,el Poblenou,41.4026,2.20701,Entire home/apt,5,245.0,1,90,4.27,4.64,4.18,ESFCTU00000807200071523100000000000000000HUTB-0027449,2025-09-15,49.0,professional,Licensed
814202,4260952,Marc  I Laia,11,11,el Poblenou,41.402599,2.20701,Entire home/apt,5,264.0,1,90,4.61,4.61,4.5,ESFCTU00000807200071526200000000000000000HUTB-0027498,2025-09-15,52.8,professional,Licensed
814226,4260952,Marc  I Laia,11,11,el Poblenou,41.402599,2.20701,Entire home/apt,5,264.0,1,90,4.53,4.5,4.25,ESFCTU00000807200071514900000000000000000HUTB-0027522,2025-09-15,52.8,professional,Licensed
821100,4311845,Iñaki And Cathy,1,1,Sant Antoni,41.37731,2.16288,Entire home/apt,6,162.0,3,100,4.85,4.84,4.79,HUTB-008477,2025-09-15,27.0,individual,Licensed
821523,4313721,Africa,2,3,la Sagrada Família,41.40448,2.17588,Entire home/apt,7,112.0,2,1125,4.29,4.86,4.39,HUTB-001083,2025-09-15,16.0,professional,Licensed
823272,2036118,Caridad,1,1,la Dreta de l'Eixample,41.39341,2.16046,Entire home/apt,4,249.0,3,1125,4.62,4.96,4.64,ESFCTU00000805600055325300000000000000000HUTB-0042516,2025-09-15,62.25,individual,Licensed
824902,4236308,Germán,2,3,la Sagrada Família,41.41057,2.17596,Entire home/apt,5,,4,92,4.77,4.82,4.66,HUTB-007492,2025-09-15,,professional,Licensed
827250,3912625,Xavier,3,6,el Camp d'en Grassot i Gràcia Nova,41.40383,2.17024,Entire home/apt,4,134.0,32,330,4.98,4.95,4.85,,2025-09-15,33.5,professional,No license
832755,4358678,Aitcar Bcn Indulging Apartments Sl,1,1,el Poblenou,41.40385,2.19869,Entire home/apt,8,340.0,4,1125,5.0,4.78,4.89,HUTB-002769,2025-09-15,42.5,individual,Licensed
839655,113082592,Lilya,2,2,Sant Antoni,41.37729,2.1629,Entire home/apt,4,172.0,3,300,4.45,4.83,4.36,HUTB-004587,2025-09-15,43.0,professional,Licensed
840123,4269183,Alba,9,9,la Maternitat i Sant Ramon,41.37741,2.11936,Entire home/apt,2,128.0,5,1125,4.81,4.68,4.72,HUTB-007730,2025-09-15,64.0,professional,Licensed
842126,4258344,Sandra,13,22,la Vila de Gràcia,41.40559,2.16213,Entire home/apt,4,171.0,5,70,4.77,4.83,4.55,ESFCTU00000805700043995000000000000000000HUTB-0041005,2025-09-15,42.75,professional,Licensed
842389,631951,Cristina,1,1,les Corts,41.38098,2.13108,Entire home/apt,7,177.0,3,31,4.55,4.74,4.54,HUTB000894,2025-09-15,25.29,individual,Licensed
846423,4419532,Familia,2,2,la Vila de Gràcia,41.40532,2.16173,Entire home/apt,6,205.0,5,30,4.79,4.8,4.69,HUTB000110,2025-09-15,34.17,professional,Licensed
847195,1432835,Angel,45,46,l'Antiga Esquerra de l'Eixample,41.38508,2.15527,Entire home/apt,4,180.0,3,1125,4.42,4.65,4.35,HUTB-004669,2025-09-15,45.0,professional,Licensed
852195,3039107,Manuel,38,116,l'Antiga Esquerra de l'Eixample,41.3838,2.15663,Entire home/apt,9,,3,1122,4.51,4.83,4.58,HUTB-004263,2025-09-15,,professional,Licensed
856159,4460420,Edina,1,4,el Poblenou,41.40175,2.19831,Private room,3,25.0,30,1125,4.51,4.82,4.57,,2025-09-15,8.33,professional,No license
865191,582060,Fernando,7,78,la Dreta de l'Eixample,41.39801,2.17056,Entire home/apt,6,185.0,1,30,4.52,4.82,4.5,,2025-09-15,30.83,professional,No license
871899,4258344,Sandra,13,22,la Vila de Gràcia,41.40562,2.16212,Entire home/apt,2,206.0,5,100,4.82,4.93,4.7,ESFCTU00000805700043997400000000000000000HUTB-0041018,2025-09-14,103.0,professional,Licensed
